batchId,cultivar,maturationIndex,moistureContent,oilContent,defectIndex,malaxationTemperature,malaxationTime,waterFlowRate,waterToPasteRatio,yieldPercentage,totalPhenols,freeAcidity,peroxideValue,k232,k270,deltaK,fruity,bitter,pungent,isEvooCompliant
batch629,Cobrançosa,2.0,45.83,14.83,0.69,21.0,40.6,2.58,14.8,8.93,302.07,1.25,3.29,1.43,0.2,0.0102,4.8,2.9,3.7,False
batch630,Galega,4.43,55.51,16.62,0.3,26.7,26.5,2.66,11.5,12.56,321.71,0.65,4.13,1.43,0.18,0.0085,5.3,3.2,3.6,False
batch631,Cobrançosa,2.23,57.28,20.12,0.23,21.4,34.3,0.34,12.7,14.46,355.69,0.59,2.0,1.33,0.16,0.005,4.6,3.6,4.3,False
batch632,Picual,3.2,49.14,14.58,0.35,24.3,32.2,1.94,5.9,12.11,418.67,0.74,2.77,1.34,0.17,0.0084,4.5,4.3,5.4,False
batch633,Cobrançosa,3.96,56.84,20.37,0.36,26.4,51.8,2.72,8.2,14.43,252.69,0.82,8.82,1.7,0.19,0.007,4.9,2.4,3.2,False
batch634,Arbequina,1.91,48.92,21.98,0.27,24.2,54.3,2.12,13.0,15.9,259.86,0.71,8.83,1.63,0.17,0.008,4.8,2.2,2.9,False
batch635,Galega,4.31,53.13,21.58,0.19,22.2,54.1,0.63,9.1,14.17,223.46,0.62,7.35,1.6,0.15,0.0064,4.3,2.2,2.8,True
batch636,Arbequina,3.65,56.12,19.53,0.04,29.4,36.7,0.52,5.2,17.3,406.07,0.3,6.74,1.66,0.12,0.0041,3.9,3.9,4.9,True
batch637,Picual,4.45,47.61,18.57,0.29,24.7,41.5,1.58,3.5,15.78,314.23,0.68,5.62,1.5,0.16,0.006,5.2,3.2,4.0,False
batch638,Arbequina,3.04,49.54,18.18,0.21,30.5,27.2,2.24,12.2,14.95,387.66,0.5,5.42,1.49,0.17,0.0066,3.1,4.0,4.4,False
batch639,Arbequina,1.92,48.22,17.02,0.15,29.1,32.9,0.76,3.4,15.74,537.34,0.44,4.65,1.47,0.14,0.0046,4.2,5.2,6.5,True
batch640,Arbequina,3.47,52.23,16.7,0.05,30.3,44.0,2.12,13.0,15.1,280.02,0.35,8.78,1.69,0.13,0.0048,3.0,2.4,3.8,True
batch641,Cobrançosa,3.59,48.09,20.31,0.31,20.5,45.4,1.55,12.2,13.99,266.48,0.75,3.86,1.43,0.15,0.0066,4.3,2.3,3.3,False
batch642,Arbequina,3.8,50.19,16.92,0.01,31.3,30.3,0.77,0.6,15.39,446.06,0.23,6.61,1.64,0.12,0.0039,3.0,4.2,5.3,True
batch643,Galega,3.84,46.25,21.63,0.02,25.2,46.8,1.94,13.0,21.16,235.75,0.29,7.45,1.69,0.12,0.0051,4.8,2.6,2.8,True
batch644,Cobrançosa,2.3,49.05,15.78,0.69,30.4,41.1,1.55,0.4,10.46,467.09,1.31,7.45,1.56,0.22,0.0119,3.4,4.4,5.6,False
batch645,Cobrançosa,3.36,55.79,21.34,0.05,21.1,39.8,2.73,10.9,16.06,303.67,0.29,3.52,1.44,0.11,0.0062,4.7,3.3,3.6,True
batch646,Cobrançosa,3.33,45.08,16.48,0.24,23.9,33.3,2.21,9.9,14.15,369.09,0.58,3.29,1.44,0.14,0.0057,4.8,3.2,4.6,False
batch647,Arbequina,2.29,52.12,21.7,0.37,25.2,33.5,2.74,10.8,17.86,390.65,0.77,3.1,1.39,0.18,0.0085,5.2,4.1,4.7,False
batch648,Cobrançosa,2.82,54.72,14.97,0.09,24.6,27.6,0.54,0.7,12.87,491.15,0.33,2.0,1.36,0.13,0.0057,4.8,4.5,5.9,True
batch649,Picual,2.01,45.06,15.03,0.12,21.7,45.9,1.32,9.5,11.9,323.21,0.47,5.7,1.59,0.15,0.0074,4.5,3.0,3.9,True
batch650,Galega,3.34,57.66,20.33,0.15,28.3,34.4,0.22,10.9,17.56,362.42,0.45,5.58,1.47,0.13,0.0049,4.5,3.6,4.3,True
batch651,Picual,2.29,48.72,21.92,0.05,26.8,48.4,2.63,9.0,20.84,317.85,0.34,6.95,1.58,0.15,0.0049,5.1,3.1,3.5,True
batch652,Arbequina,4.34,56.8,15.69,0.11,20.7,52.4,0.28,12.9,9.75,206.73,0.48,6.36,1.63,0.14,0.0065,4.0,2.1,2.3,True
batch653,Arbequina,2.02,45.24,21.64,0.14,24.5,35.3,2.83,8.3,19.81,398.85,0.44,4.46,1.44,0.14,0.0064,4.6,4.0,4.6,True
batch654,Picual,2.16,53.16,21.31,0.09,29.3,46.5,1.05,7.1,19.26,382.6,0.42,9.0,1.73,0.14,0.0048,3.8,4.1,4.5,True
batch655,Cobrançosa,3.85,55.0,17.53,0.3,28.9,35.2,1.29,9.6,14.23,376.82,0.67,6.02,1.55,0.18,0.0054,3.3,3.7,4.7,False
batch656,Cobrançosa,3.41,51.65,17.21,0.01,24.0,39.0,1.23,2.5,16.01,381.31,0.24,4.89,1.54,0.13,0.0055,4.6,3.5,4.7,True
batch657,Picual,2.33,54.71,14.97,0.42,21.2,31.3,0.6,2.2,9.94,478.77,0.83,2.0,1.37,0.18,0.0095,4.3,4.8,5.8,False
batch658,Galega,3.44,47.37,18.5,0.05,22.8,40.2,0.87,7.8,16.86,322.76,0.34,4.36,1.48,0.12,0.0042,4.7,3.4,4.0,True
batch659,Arbequina,3.41,53.76,18.7,0.66,28.6,32.9,2.66,8.4,13.14,390.8,1.22,5.27,1.5,0.23,0.0094,4.1,4.4,4.9,False
batch660,Cobrançosa,3.9,53.71,16.49,0.01,31.2,27.4,1.12,3.2,13.97,425.03,0.23,6.15,1.43,0.13,0.0048,2.8,4.4,5.3,True
batch661,Picual,3.34,48.82,20.81,0.11,25.8,52.6,0.39,8.1,17.27,274.78,0.48,8.27,1.7,0.15,0.0057,4.9,2.9,3.2,True
batch662,Galega,2.62,53.9,18.1,0.11,30.8,39.9,2.15,6.1,15.23,415.75,0.39,7.32,1.52,0.13,0.0072,3.2,4.1,5.1,True
batch663,Galega,4.43,50.1,19.34,0.03,29.3,45.5,0.75,10.2,18.68,264.82,0.35,10.07,1.79,0.14,0.0071,3.7,2.5,3.1,True
batch664,Arbequina,2.2,49.4,15.71,0.39,30.8,48.8,2.66,6.1,12.1,368.97,0.85,9.66,1.72,0.18,0.0058,3.3,3.6,4.3,False
batch665,Galega,3.49,50.47,21.75,0.48,20.3,48.9,2.97,11.2,13.12,236.73,1.03,5.82,1.6,0.2,0.0092,4.1,2.2,2.8,False
batch666,Picual,3.81,54.24,20.64,0.1,22.3,53.5,0.79,11.4,14.65,207.1,0.44,6.76,1.63,0.14,0.0044,4.3,2.0,1.9,True
batch667,Arbequina,3.85,47.56,16.52,0.22,23.7,40.9,2.66,11.1,13.94,277.46,0.59,5.68,1.48,0.16,0.007,4.8,2.7,3.1,False
batch668,Arbequina,2.61,49.43,14.75,0.33,29.8,26.7,1.55,6.3,11.48,492.15,0.7,3.75,1.37,0.17,0.0084,3.7,4.9,5.9,False
batch669,Galega,3.62,56.78,15.74,0.22,28.4,49.0,1.95,1.6,12.59,338.84,0.62,8.87,1.73,0.16,0.0073,4.5,3.3,4.3,False
batch670,Cobrançosa,2.89,52.36,21.44,0.48,30.3,46.9,2.28,2.5,15.87,383.01,0.99,9.21,1.74,0.19,0.0092,3.4,4.0,4.4,False
batch671,Cobrançosa,3.47,57.88,17.67,0.0,23.2,40.4,1.79,14.0,14.85,283.96,0.27,4.48,1.45,0.12,0.0068,4.7,2.9,3.4,True
batch672,Cobrançosa,3.47,46.63,14.07,0.01,26.1,54.4,2.28,10.2,11.7,234.02,0.33,8.93,1.65,0.12,0.0063,4.9,2.2,3.2,True
batch673,Picual,2.48,57.33,19.8,0.42,29.8,31.8,1.71,4.4,14.65,502.71,0.85,4.9,1.54,0.18,0.008,3.7,5.0,6.0,False
batch674,Arbequina,3.64,50.14,15.42,0.32,27.2,32.8,2.53,9.3,13.4,380.1,0.68,4.99,1.57,0.15,0.0074,4.9,3.9,4.5,False
batch675,Cobrançosa,3.1,48.45,17.52,0.04,29.2,51.4,2.51,3.9,15.08,335.03,0.39,9.3,1.74,0.13,0.0066,4.2,3.4,4.2,True
batch676,Arbequina,2.78,52.0,19.74,0.1,31.4,27.2,0.49,12.9,16.34,381.06,0.35,5.52,1.62,0.14,0.0054,3.0,3.6,4.2,True
batch677,Picual,4.14,47.28,16.65,0.03,24.2,34.9,0.92,8.0,15.79,315.35,0.27,4.23,1.5,0.12,0.0045,5.1,2.7,3.7,True
batch678,Arbequina,2.05,57.6,15.15,0.07,25.0,53.7,0.07,14.4,11.61,253.97,0.39,8.89,1.73,0.13,0.0068,4.7,2.5,3.0,True
batch679,Picual,2.63,56.89,21.6,0.05,28.6,52.5,2.64,6.8,17.31,289.99,0.39,9.8,1.74,0.14,0.0067,4.0,3.0,3.4,True
batch680,Galega,2.67,51.82,21.07,0.86,22.3,50.0,1.87,5.1,11.63,285.91,1.56,6.07,1.68,0.27,0.0133,4.2,2.9,3.5,False
batch681,Cobrançosa,3.48,47.25,14.51,0.3,21.3,45.0,1.28,12.6,10.38,254.35,0.72,5.04,1.45,0.18,0.0072,4.4,2.2,2.8,False
batch682,Arbequina,4.01,54.89,20.34,0.18,30.7,43.3,1.3,2.2,16.87,353.98,0.55,8.88,1.77,0.16,0.0065,2.8,3.6,4.2,True
batch683,Galega,2.65,46.14,18.04,0.07,25.3,46.6,0.19,5.9,17.03,318.34,0.41,5.74,1.59,0.15,0.0061,4.7,3.3,4.0,True
batch684,Cobrançosa,2.24,54.38,17.5,0.91,30.1,44.3,2.73,6.6,10.22,389.27,1.63,8.57,1.64,0.25,0.0114,3.5,3.8,4.3,False
batch685,Galega,1.98,47.43,17.45,0.08,27.3,53.8,0.22,10.3,14.57,291.76,0.42,9.2,1.75,0.16,0.0055,4.9,3.1,3.7,True
batch686,Galega,2.74,48.65,18.78,0.11,28.8,26.1,2.35,0.3,16.15,524.85,0.35,3.67,1.41,0.14,0.0062,4.4,5.3,6.3,True
batch687,Galega,4.3,54.05,17.35,0.31,25.5,42.1,1.95,3.8,14.42,314.01,0.72,6.99,1.54,0.19,0.0073,4.7,3.4,4.1,False
batch688,Cobrançosa,3.75,52.2,17.49,0.23,24.2,53.0,0.82,5.4,12.85,261.05,0.64,7.74,1.63,0.16,0.009,4.7,2.5,2.4,False
batch689,Galega,1.98,45.16,17.38,0.11,27.9,39.1,0.95,10.6,16.3,396.4,0.38,6.53,1.56,0.14,0.0059,4.6,3.9,5.1,True
batch690,Arbequina,2.47,50.05,16.09,0.42,31.2,53.0,0.9,0.3,10.55,374.66,0.96,11.02,1.76,0.2,0.0095,2.9,3.8,4.4,False
batch691,Picual,2.14,48.73,16.91,0.26,31.5,53.0,0.77,12.0,11.9,281.22,0.73,11.36,1.77,0.19,0.009,2.3,2.9,3.3,False
batch692,Galega,1.88,55.07,17.99,0.43,31.8,41.2,1.14,0.6,12.55,461.71,0.89,8.46,1.64,0.21,0.0076,2.7,4.7,5.6,False
batch693,Picual,3.65,55.95,16.28,0.05,22.4,47.7,0.62,9.2,12.79,273.0,0.37,5.27,1.47,0.16,0.0073,4.5,2.6,3.4,True
batch694,Cobrançosa,4.5,56.72,15.48,0.08,31.8,26.4,0.72,3.9,11.63,385.68,0.32,6.13,1.58,0.11,0.0067,2.7,3.8,4.6,True
batch695,Cobrançosa,3.4,57.46,15.44,0.33,22.5,51.1,2.98,5.8,10.35,276.4,0.78,6.1,1.49,0.18,0.007,4.4,2.7,2.8,False
batch696,Arbequina,4.11,46.19,14.38,0.71,21.1,32.4,2.52,11.1,8.36,309.09,1.24,2.0,1.3,0.21,0.0103,4.3,3.4,3.5,False
batch697,Cobrançosa,3.21,49.15,14.21,0.54,26.8,43.1,0.14,7.1,11.21,336.64,1.09,6.66,1.65,0.2,0.0085,5.0,3.0,4.2,False
batch698,Galega,2.36,49.77,14.07,0.44,31.1,53.0,1.57,1.6,8.83,316.12,0.92,11.11,1.81,0.21,0.0088,3.0,3.5,3.7,False
batch699,Cobrançosa,2.65,53.35,20.83,0.03,30.9,49.0,1.66,1.3,17.8,369.23,0.36,9.36,1.7,0.12,0.0057,3.2,3.9,4.7,True
batch700,Galega,3.73,45.94,15.44,0.02,25.6,29.0,0.17,3.8,14.97,419.39,0.25,3.14,1.48,0.13,0.0054,5.0,4.4,5.3,True
batch701,Cobrançosa,2.69,54.73,20.5,0.55,24.8,29.2,1.11,5.7,14.77,454.11,1.03,2.43,1.36,0.21,0.0088,4.5,4.7,5.2,False
batch702,Galega,2.5,47.41,16.6,0.51,24.7,38.7,2.71,14.1,12.58,328.49,0.96,4.52,1.45,0.19,0.0076,4.9,3.2,4.1,False
batch703,Arbequina,3.77,54.27,18.81,0.1,26.4,45.5,1.24,5.8,17.06,322.19,0.45,7.63,1.56,0.14,0.0049,4.8,3.1,4.2,True
batch704,Arbequina,2.87,46.0,20.26,0.58,31.2,41.4,1.27,2.5,13.98,405.76,1.13,7.69,1.64,0.22,0.0113,3.3,4.2,4.8,False
batch705,Arbequina,2.04,57.14,17.72,0.31,27.3,54.0,0.63,9.1,11.9,284.15,0.79,9.42,1.79,0.18,0.0063,4.8,3.1,3.7,False
batch706,Picual,4.11,48.64,15.53,0.23,23.7,54.6,2.24,3.8,10.72,240.72,0.69,9.09,1.73,0.18,0.0083,4.4,2.3,2.8,False
batch707,Cobrançosa,1.82,51.57,19.04,0.11,30.0,46.8,2.36,0.6,16.99,458.02,0.45,8.77,1.64,0.14,0.0073,3.6,4.7,5.8,True
batch708,Galega,4.41,52.81,14.63,0.18,29.0,32.2,2.74,10.4,13.03,344.99,0.49,5.45,1.49,0.15,0.0071,3.9,3.5,4.0,True
batch709,Arbequina,4.17,50.34,14.25,0.03,27.4,25.2,0.01,13.0,12.08,324.47,0.25,3.41,1.42,0.12,0.0042,5.0,3.6,4.0,True
batch710,Galega,2.21,46.49,20.64,0.65,23.6,36.6,1.35,1.2,14.28,465.62,1.2,3.09,1.42,0.21,0.0096,4.7,4.9,5.7,False
batch711,Picual,2.22,52.02,17.05,0.22,24.4,49.0,1.1,12.9,14.49,268.68,0.65,7.3,1.62,0.16,0.0082,4.5,2.3,3.3,False
batch712,Arbequina,4.42,55.08,16.79,0.17,22.4,54.9,1.83,9.2,10.94,207.46,0.59,8.71,1.57,0.17,0.0066,4.4,2.0,2.9,True
batch713,Galega,3.29,55.69,18.44,0.62,25.3,25.6,0.56,11.5,11.63,363.08,1.16,2.73,1.45,0.22,0.009,4.9,3.4,4.9,False
batch714,Arbequina,4.37,57.11,19.53,0.12,25.6,40.1,1.99,1.0,16.9,364.21,0.43,5.27,1.5,0.15,0.0062,5.0,3.5,4.8,True
batch715,Arbequina,2.44,50.83,17.46,0.09,23.9,33.5,1.41,0.8,15.98,499.98,0.3,2.16,1.37,0.12,0.0047,4.3,5.1,6.1,True
batch716,Arbequina,3.25,49.92,15.55,0.54,23.2,25.0,2.65,0.8,9.62,461.06,0.99,2.0,1.34,0.2,0.0091,4.7,4.8,5.4,False
batch717,Arbequina,2.73,47.01,19.7,0.19,22.6,49.2,1.98,12.7,15.97,273.88,0.59,6.59,1.52,0.15,0.0065,4.7,2.9,2.9,True
batch718,Picual,2.15,53.62,16.3,0.25,26.3,39.5,1.23,1.0,14.38,462.23,0.64,5.38,1.63,0.16,0.005,4.7,4.6,5.3,False
batch719,Picual,4.26,48.7,20.73,0.06,22.6,39.2,2.91,4.4,18.26,328.56,0.33,4.63,1.47,0.14,0.0056,4.8,3.3,4.0,True
batch720,Arbequina,3.34,57.31,20.12,0.09,30.1,53.2,0.29,13.4,14.67,245.75,0.42,10.68,1.81,0.15,0.0059,3.2,2.2,3.0,True
batch721,Picual,3.87,52.41,16.8,0.31,26.8,25.0,1.65,14.5,12.37,331.02,0.68,3.53,1.43,0.15,0.0074,4.7,3.1,4.2,False
batch722,Cobrançosa,2.25,50.77,20.01,0.28,25.7,42.2,0.95,11.6,17.15,348.39,0.68,6.32,1.64,0.17,0.0073,5.1,3.3,3.9,False
batch723,Cobrançosa,2.09,46.61,19.53,0.02,20.1,38.7,2.43,14.1,15.16,341.4,0.28,2.27,1.37,0.13,0.0059,4.6,3.0,3.8,True
batch724,Cobrançosa,3.79,51.97,19.71,0.74,24.0,53.1,2.66,9.5,11.36,233.77,1.42,8.92,1.72,0.23,0.0113,4.7,2.5,2.8,False
batch725,Arbequina,2.84,47.23,16.82,0.14,30.5,32.6,2.71,4.4,15.26,487.38,0.4,5.81,1.43,0.14,0.0064,3.0,4.9,6.1,True
batch726,Arbequina,1.94,56.12,15.9,0.0,21.9,32.1,2.64,5.0,13.27,463.14,0.2,2.0,1.44,0.1,0.0045,4.6,4.8,5.8,True
batch727,Galega,3.31,51.44,21.77,0.01,30.5,35.3,1.97,7.7,20.02,382.75,0.22,7.13,1.53,0.11,0.0051,3.4,3.6,4.8,True
batch728,Arbequina,2.08,49.6,15.21,0.38,23.7,26.0,0.19,5.2,10.9,475.04,0.77,2.0,1.42,0.17,0.007,4.6,4.6,5.3,False
batch729,Cobrançosa,2.22,49.82,21.09,0.17,29.4,42.6,1.61,1.6,19.2,453.25,0.53,7.33,1.56,0.15,0.0055,3.4,4.7,5.4,True
batch730,Picual,2.11,46.69,21.15,0.04,27.7,52.2,1.94,3.2,18.28,356.04,0.33,10.65,1.72,0.13,0.0058,4.3,3.7,4.2,True
batch731,Galega,4.4,46.36,17.56,0.18,26.5,35.8,1.74,5.9,15.86,336.99,0.5,5.74,1.48,0.14,0.005,4.5,3.3,4.0,True
batch732,Galega,4.5,57.16,18.47,0.05,23.8,52.3,2.33,2.1,14.3,244.06,0.38,8.16,1.65,0.12,0.0055,4.8,2.6,2.8,True
batch733,Galega,2.32,46.73,17.8,0.21,28.5,33.7,1.54,14.6,16.22,368.87,0.51,5.32,1.53,0.15,0.0056,4.2,3.5,4.1,False
batch734,Galega,3.57,45.09,21.54,0.44,25.1,36.1,2.23,0.8,17.43,404.74,0.91,4.13,1.42,0.19,0.0094,5.0,3.8,5.1,False
batch735,Cobrançosa,3.71,56.33,21.89,0.09,30.6,35.1,1.28,7.1,18.29,393.37,0.39,7.53,1.63,0.14,0.0074,3.3,3.7,4.4,True
batch736,Galega,2.84,47.92,21.82,0.15,21.3,43.3,0.85,1.3,17.16,358.86,0.47,3.28,1.44,0.15,0.0067,4.4,3.9,4.2,True
batch737,Picual,2.46,51.69,14.7,0.01,23.9,32.6,1.51,1.8,13.84,492.28,0.29,2.99,1.3,0.12,0.0071,4.7,4.8,5.8,True
batch738,Picual,3.34,47.07,17.75,0.57,26.3,30.7,2.35,9.0,13.52,399.58,1.07,3.72,1.43,0.2,0.0088,4.9,4.0,4.9,False
batch739,Picual,3.16,53.84,17.18,0.07,29.5,48.4,1.15,8.9,15.12,318.34,0.38,8.89,1.78,0.15,0.0046,3.4,2.9,4.0,True
batch740,Galega,1.93,55.98,15.87,0.02,20.8,25.7,2.16,11.6,11.03,392.34,0.2,2.0,1.4,0.13,0.0057,4.1,4.3,4.9,True
batch741,Arbequina,2.06,53.64,16.34,0.58,23.5,36.0,1.38,8.0,11.44,381.19,1.11,2.73,1.35,0.21,0.0091,4.3,3.7,4.5,False
batch742,Galega,4.45,45.98,15.51,0.16,22.3,30.5,1.6,9.8,12.89,318.17,0.44,2.0,1.34,0.14,0.0045,5.0,3.5,3.8,True
batch743,Picual,3.2,51.34,21.53,0.06,31.5,40.4,1.03,1.1,18.6,402.43,0.35,7.89,1.67,0.13,0.0063,3.2,4.3,5.0,True
batch744,Cobrançosa,3.56,49.6,20.55,0.0,20.5,47.2,0.02,3.3,15.77,300.7,0.28,4.02,1.46,0.12,0.0047,4.3,3.1,3.6,True
batch745,Picual,4.41,56.8,18.57,0.29,24.4,33.4,0.9,12.8,14.67,292.52,0.68,3.95,1.41,0.16,0.0078,4.6,3.0,3.5,False
batch746,Galega,1.82,55.0,20.72,0.03,25.4,50.8,2.88,7.3,17.6,343.14,0.34,8.08,1.7,0.13,0.0057,4.9,3.4,4.4,True
batch747,Arbequina,3.93,56.38,21.47,0.4,30.1,25.8,0.73,13.4,14.26,348.42,0.81,5.75,1.55,0.18,0.0072,3.3,3.5,4.0,False
batch748,Galega,3.71,47.03,20.88,0.29,25.3,34.0,2.89,6.3,18.26,379.23,0.62,3.99,1.43,0.17,0.0067,4.7,3.7,4.5,False
batch749,Arbequina,3.68,52.34,17.79,0.4,31.0,25.6,0.99,9.1,12.2,398.82,0.77,4.65,1.43,0.17,0.0073,3.3,4.0,4.9,False
batch750,Cobrançosa,2.54,52.05,19.38,0.19,30.4,41.9,1.63,2.6,16.43,429.57,0.54,7.97,1.65,0.17,0.0068,3.2,4.6,5.5,True
batch751,Cobrançosa,3.79,50.55,20.8,0.25,29.4,47.4,2.82,13.5,17.96,241.12,0.71,8.3,1.66,0.17,0.0083,3.9,2.4,2.5,False
batch752,Picual,2.04,45.19,15.67,0.05,22.7,45.0,1.02,0.7,13.81,400.16,0.37,4.74,1.52,0.15,0.0046,4.4,3.8,4.6,True
batch753,Arbequina,4.44,48.78,16.52,0.36,26.2,30.6,0.28,1.4,14.57,432.16,0.74,4.02,1.45,0.17,0.0077,4.8,4.5,5.2,False
batch754,Galega,4.12,49.84,15.06,0.25,30.5,51.2,1.47,11.0,11.77,231.62,0.69,11.0,1.79,0.17,0.0076,3.3,2.4,2.8,False
batch755,Cobrançosa,4.18,55.31,19.96,0.39,22.5,51.9,1.69,3.9,12.81,258.55,0.9,6.68,1.52,0.2,0.0101,4.4,2.6,3.3,False
batch756,Cobrançosa,1.99,46.65,14.82,0.03,27.2,41.7,1.43,0.3,14.79,462.91,0.31,6.13,1.63,0.13,0.0054,4.9,4.4,5.5,True
batch757,Arbequina,2.8,48.6,17.83,0.11,23.0,43.3,0.02,10.8,15.87,293.8,0.44,4.04,1.52,0.13,0.0065,4.3,2.9,3.6,True
batch758,Picual,2.05,54.81,19.71,0.17,23.3,37.9,0.17,11.2,16.09,356.73,0.49,3.12,1.37,0.14,0.0054,4.6,3.6,3.9,True
batch759,Picual,2.94,45.44,18.0,0.08,26.8,34.3,2.26,11.5,17.7,363.97,0.37,4.41,1.52,0.14,0.0063,5.5,3.8,4.3,True
batch760,Picual,3.36,53.74,20.6,0.08,31.0,43.3,2.68,8.9,17.72,338.25,0.37,8.09,1.71,0.14,0.0063,3.1,3.1,4.1,True
batch761,Picual,1.98,53.22,21.18,0.25,25.8,43.7,2.83,9.1,18.35,356.76,0.63,5.89,1.57,0.16,0.0067,4.9,3.6,4.2,False
batch762,Cobrançosa,3.06,55.9,17.29,0.15,27.1,49.5,1.61,14.3,14.79,256.44,0.53,8.42,1.68,0.14,0.0053,4.8,2.8,3.4,True
batch763,Galega,3.86,46.99,15.39,0.1,26.4,51.1,0.92,14.4,13.18,212.45,0.49,8.56,1.74,0.16,0.0072,5.0,2.1,2.6,True
batch764,Picual,3.76,53.62,14.35,0.11,26.9,46.6,1.92,1.1,12.87,356.39,0.45,7.77,1.6,0.12,0.0069,5.2,3.4,4.2,True
batch765,Galega,2.05,53.49,21.52,0.13,31.5,45.4,2.7,6.1,17.85,377.99,0.46,8.87,1.7,0.15,0.0063,2.8,4.1,4.6,True
batch766,Arbequina,2.67,55.86,16.89,0.12,29.7,50.0,0.82,3.0,13.77,371.15,0.44,9.78,1.73,0.14,0.0057,3.6,3.9,4.7,True
batch767,Galega,4.27,52.26,16.44,0.12,24.3,48.4,0.81,6.6,14.56,266.15,0.49,7.33,1.67,0.12,0.0052,4.6,2.6,3.2,True
batch768,Arbequina,4.5,54.67,14.77,0.61,27.1,40.2,1.84,10.2,10.88,300.78,1.15,7.39,1.72,0.22,0.0082,5.2,3.1,3.3,False
batch769,Picual,2.16,45.76,15.74,0.7,31.0,54.6,1.43,6.6,8.64,313.75,1.35,11.39,1.88,0.23,0.0118,3.1,3.1,4.2,False
batch770,Picual,3.73,51.4,21.79,0.1,27.0,35.6,0.87,9.6,20.67,333.26,0.38,4.47,1.41,0.14,0.0067,5.3,3.3,4.1,True
batch771,Picual,2.59,55.02,21.6,0.04,26.7,49.1,0.53,14.0,19.53,264.3,0.36,8.02,1.74,0.13,0.0056,5.1,2.4,2.7,True
batch772,Picual,2.8,47.37,17.58,0.49,26.1,53.6,1.83,7.5,12.22,274.36,1.08,9.14,1.64,0.19,0.0108,4.7,2.9,3.1,False
batch773,Picual,3.26,56.81,14.05,0.73,22.6,46.3,0.2,4.3,8.38,318.22,1.35,5.39,1.54,0.24,0.0106,4.3,3.3,3.7,False
batch774,Galega,3.38,56.64,21.65,0.14,28.9,41.2,0.48,12.3,18.99,315.63,0.49,7.44,1.58,0.14,0.0072,4.1,3.1,4.1,True
batch775,Picual,3.69,50.52,16.67,0.15,24.2,51.5,2.71,11.4,13.53,223.01,0.53,7.53,1.58,0.15,0.0066,4.9,2.5,2.6,True
batch776,Arbequina,2.63,49.2,21.61,0.0,29.1,25.2,0.79,4.4,18.89,490.65,0.19,3.82,1.35,0.11,0.0053,4.1,5.1,5.7,True
batch777,Arbequina,3.4,52.14,15.0,0.47,21.9,46.9,2.58,6.3,10.22,282.37,0.98,5.75,1.61,0.21,0.009,4.4,2.9,3.4,False
batch778,Cobrançosa,3.42,46.59,17.64,0.41,30.9,44.6,2.84,10.2,13.85,308.37,0.91,8.76,1.66,0.19,0.0079,3.3,3.0,3.5,False
batch779,Cobrançosa,3.09,50.67,16.64,0.13,30.3,38.7,0.2,7.4,14.75,396.96,0.46,6.7,1.57,0.16,0.0068,3.2,4.0,5.1,True
batch780,Cobrançosa,4.46,57.66,19.83,0.06,30.7,45.5,1.76,8.8,16.75,294.73,0.37,9.57,1.71,0.13,0.0045,3.2,2.9,3.6,True
batch781,Galega,3.99,57.82,18.94,0.22,27.4,32.0,2.8,13.1,16.06,335.65,0.52,4.3,1.49,0.14,0.0068,5.0,3.1,4.5,False
batch782,Arbequina,3.37,47.7,17.45,0.87,24.9,50.9,0.92,3.0,10.81,300.23,1.64,7.01,1.55,0.26,0.0107,4.4,3.1,3.9,False
batch783,Arbequina,3.56,54.9,18.07,0.24,29.8,36.1,0.85,6.9,14.89,397.91,0.62,6.65,1.68,0.15,0.0084,3.2,4.2,4.8,False
batch784,Galega,1.96,54.91,17.46,0.18,25.0,54.0,1.09,3.9,12.55,324.96,0.6,8.29,1.72,0.15,0.0066,4.9,3.4,4.2,True
batch785,Picual,3.96,46.57,20.36,0.39,27.6,32.0,1.21,13.7,17.55,330.66,0.82,5.27,1.47,0.19,0.0085,5.0,3.8,3.8,False
batch786,Arbequina,2.39,54.03,20.56,0.33,27.9,45.5,2.51,11.1,17.09,345.15,0.75,6.52,1.58,0.2,0.0084,4.7,3.5,4.3,False
batch787,Cobrançosa,2.5,50.67,19.86,0.15,26.4,35.5,2.84,1.1,18.63,478.21,0.46,4.66,1.51,0.14,0.008,4.8,4.9,6.0,True
batch788,Cobrançosa,1.97,48.82,15.49,0.45,27.9,38.9,2.94,8.5,12.59,428.95,0.93,5.93,1.46,0.21,0.0088,4.5,4.3,5.3,False
batch789,Galega,3.07,48.15,14.32,0.25,26.9,38.5,1.19,13.7,13.14,331.59,0.6,5.33,1.58,0.15,0.0075,5.1,3.1,4.0,False
batch790,Picual,3.55,51.07,15.54,0.46,22.4,35.5,0.29,13.8,11.52,290.8,0.96,3.28,1.46,0.2,0.0064,4.4,2.9,3.7,False
batch791,Arbequina,2.86,47.08,17.62,0.0,27.9,26.7,0.12,0.7,17.07,515.41,0.22,3.76,1.35,0.15,0.0061,4.4,4.8,6.3,True
batch792,Galega,2.4,47.21,21.47,0.23,21.9,29.7,2.67,11.3,16.8,372.17,0.52,2.0,1.31,0.15,0.0066,4.3,3.6,4.4,False
